id,for_user_id,round_id,idea_content
2284,67,3,Use as a Plumb Bob for levelness
2285,67,3,glue to curtain bottoms for weights
2286,67,3,"bend to a hook shape, screw to a board and use as a key rack or a hat rack"
2287,67,3,drawer pulls
2288,67,3,zipper pull
2289,67,3,use mini keys for a charm bracelet/necklace
2366,67,3,wind chimes
2367,67,3,glue and bend onto bottles for decoration
2368,67,3,glue/bend onto a balloon to make a bowl
2369,67,3,Use the hole as a nail direct when hammering
2370,67,3,Use as a Shim
2371,67,3,Use a Pull Chains- for lighting and ceiling fans
2412,68,3,a noisemaker w/ others on a string
2413,68,3,a box opener
2414,68,3,a small weight
2415,68,3,break it off in a lock to prevent the lock from being used
2416,68,3,use it to scratch a message in a hard material
2417,68,3,scratcher for inside of ear
2522,68,3,use the blade as a wedge then turn to widen a gap
2523,68,3,use tip as flathead screwdriver
2524,68,3,head scratcher
2525,68,3,pendant for jewelry
2360,69,3,To scratch itchy places on your skin
2361,69,3,Picking out dust from under your nails
2362,69,3,To carve a message onto wood
2363,69,3,To make a jingling sound when dropped
2364,69,3,To remove solidified oil stains from oven trays
2365,69,3,To tie to something
2476,69,3,To scratch itchy places on your skin
2477,69,3,Picking out dust from under your nails
2478,69,3,To carve a message onto wood
2479,69,3,To make a jingling sound when dropped
2480,69,3,Use to rip apart paper
2481,69,3,To curl paperclips into a circle
2687,72,3,Padlocks and Safes.
2688,72,3,"Some electronic devices, especially older ones, may use physical keys to control access."
2689,72,3,Keys can be used to secure toolboxes.
2690,72,3,Gate Entry Systems.
2691,72,3,Keys are used to secure lockers in places like gyms
2692,72,3,Keys are used to unlock mailboxes.
2777,72,3,Ignition Switches on Machinery
2778,72,3,Used for liquor cabinets to prevent unwanted access
2779,72,3,Gate Entry Systems
2780,72,3,"Some musical instruments, like pianos or certain types of cases, may use keys to lock or secure parts."
2781,72,3,To unlock drawers and cabinets in antique furniture pieces.
2782,72,3,Elevator Override
2444,73,3,put on a necklace
2445,73,3,counting object in a classroom
2446,73,3,glue them on a board to make artwork
2447,73,3,fill a jar as a bookend
2448,73,3,fill a jar as a paperweight
2449,73,3,make earrings
2512,73,3,put on strings and make windchimes
2513,73,3,hook together to make a back scratcher
2514,73,3,use as a letter opener
2515,73,3,use as game piece
2840,74,3,Zipper Pull
2841,74,3,Screwdriver
2842,74,3,Drawing Tool
2843,74,3,SIM Card Ejector
2890,74,3,bookmark
2891,74,3,music maker
2892,74,3,Bottle Opener
2893,74,3,fishing weight
2709,75,3,weapon
2710,75,3,scraper
2711,75,3,wedge
2712,75,3,game piece
2713,75,3,stylus
2714,75,3,lever
2783,75,3,art tool
2784,75,3,eating utensil
2785,75,3,bell ringer
2786,75,3,screw driver
2787,75,3,can opener
2788,75,3,letter opener
2482,76,3,As a pendant necklace
2483,76,3,As a package opener (using the sharp end)
2484,76,3,As a cuticle tool
2485,76,3,As components for a wind chime
2486,76,3,Alternate for a screwdriver
2487,76,3,As a bottle opener
2606,76,3,Carve your name into a tree
2607,76,3,Use to etch glass
2608,76,3,Sand it down to make a nail file
2609,76,3,Use as a pull for a zipper
2577,78,3,to scratch up a car
2578,78,3,decoration on a necklace
2579,78,3,weapon
2580,78,3,a toy for a baby
2581,78,3,to weigh down a balloon when tied to a string
2582,78,3,to cut open packages
2663,78,3,use as a knife for food
2664,78,3,use as a costume to be a janitor
2665,78,3,use at a lock and key party
2666,78,3,heat up and use to burn a design into things
2667,78,3,break windows in case of emergency
2668,78,3,trace to make a forgery
3062,79,3,Use a key to tighten small screws on glasses or other items
3063,79,3,The edge of a key can be used as a makeshift bottle opener in a pinch.
3064,79,3,"Use a key to pry open lids or containers in situations where you need a small, flat tool."
3065,79,3,"Replace a missing zipper pull with a key, especially in backpacks or jackets."
3066,79,3,"In the absence of a stylus, the rounded end of a key can be used on touchscreens."
3067,79,3,The edge of a key can be used to scratch off the coating on lottery tickets.
3164,79,3,Attach keys to a keyring and use it to organize and manage cords by wrapping them around the keys.
3165,79,3,"replace a missing zipper pull with a key, especially in backpacks or jackets."
3166,79,3,Use an old key as a tool for scraping off paint or other materials in small areas.
3167,79,3,Use a key to secure a small amount of cash by folding bills around it.
3241,80,3,Key can be added to a chain to be used as a jewelry accessory
3242,80,3,Can also be used to scrape lotto tickets
3243,80,3,"in the case of an itch, one can use a key tip to scratch it"
3244,80,3,Key can be used also to serve as a miniature screwdriver for small screws
3288,80,3,It can be used as a bookmark for a book one is reading
3289,80,3,"in the case of a emergency, it can applied with force to break glass of car window house window etc"
3290,80,3,Can be used to scrape of ice from a surface
3291,80,3,key can be used to open boxes and letters
2699,81,3,Notches in the shaft to make a secret code
2700,81,3,Hang from the ceiling as antique whimsigoth decor
2701,81,3,Spraypaint Stencil
2702,81,3,Fashion into jewelry
2703,81,3,Given as mystery gift leaving the recipient forever wondering what it opens
2704,81,3,An unintimidating lone wolverine claw
2761,81,3,As a trophy for doors you've slain
2762,81,3,As a replacement monopoly piece (or piece for a better game)
2763,81,3,To wound the car of an offensive person (don't do this)
2764,81,3,To chip ice
2765,81,3,To cut through a stuck seatbelt
2766,81,3,Tie to a string to make a mid range swinging weapon or grapling hook
2743,82,3,box cutter
2744,82,3,attach a string to multiple keys to make a door chime
2745,82,3,bottle opener
2746,82,3,self protection
2832,82,3,cleaning tool
2833,82,3,mail cutter
2834,82,3,custom coat hooks
2835,82,3,fridge magnet
2755,83,3,Use a weights
2756,83,3,Make a screwdriver
2757,83,3,Use For Games
2758,83,3,Use a Pull Chains
2759,83,3,Re-use for Fishing Weights
2760,83,3,Decorate Gifts
2850,83,3,Turn Them into Hooks
2851,83,3,Clean Boot Treads
2852,83,3,Weigh Down Curtains
2853,83,3,Pop a Top
2854,83,3,Make Magnets
2855,83,3,Donate Them to Charity
3274,84,3,clean ears
3275,84,3,Tear open a box
3276,84,3,remove sticky stuff from floor
3277,84,3,break ice
3320,84,3,tap on desk to use as instrument
3321,84,3,use as a scraper
3322,84,3,use on pet collar
3323,84,3,use key instead of finger on touchscreen.
3292,86,3,wood saw
3293,86,3,package opener
3294,86,3,key pendant
3295,86,3,wind chime
3296,86,3,earrings
3297,86,3,hook
3314,86,3,wood saw
3315,86,3,package opener
3316,86,3,key pendant
3317,86,3,wind chime
3318,86,3,earrings
3319,86,3,hook
3348,89,3,a trophy - such as a key to the city
3349,89,3,a weapon
3350,89,3,a piece of jewelry - hang it off a loop earring or necklace
3351,89,3,a morse code device - use it to tap out code on a table or solid surface
3352,89,3,a mini shovel for digging
3373,89,3,a revenge item - put it in your ex's doorknob and break it off so they can't open the door
3374,89,3,"an emergency measuring device - for example, it's two keys long"
3375,89,3,string together to make a windchime
3376,89,3,a weight for a helium balloon
3454,90,3,To scratch off a lottery ticket.
3455,90,3,To attract electricity with it.
3456,90,3,To melt and reshape into something else.
3457,90,3,As a tap item to get someone's attention by making noise with it.
3458,90,3,As a throwing item.
3464,90,3,To make some sounds with it for like a calming video.
3465,90,3,To reflect light with it to be detected in case of emergency.
3466,90,3,To press hard to reach things like reset buttons.
3467,90,3,"To rub against things and create friction, like to start a fire."
3477,91,3,make sharp and add to a stick for a weapon
3478,91,3,keepsake for memories
3479,91,3,use multiple of them together to use for when a door opens to make a sound
3480,91,3,melt to reuse the metal
3481,91,3,dig with it
3486,91,3,use on one side of something to keep it falling through a slightly smaller hole
3487,91,3,keep in a scrapbook for memories
3488,91,3,time capsule showing different keys over the centuries
3489,91,3,put inside of apoxy for a showpiece
3611,92,3,Musical instrument
3612,92,3,Package opener (to cut the tape)
3613,92,3,Self defense weapon
3614,92,3,Wear it like an earring or a necklace pendant
3615,92,3,Attach it on a zipper for easy opening
3657,92,3,Use as a paper weight
3658,92,3,make jingling sound to call dog or cat
3659,92,3,put in planters and succulent pots as little fences or decorations.
3660,92,3,Hang keys up by window to get cool light reflections.
3717,93,3,Cut open a package
3718,93,3,stop door from closing
3719,93,3,toothpick
3720,93,3,dog toy
3744,93,3,carve out a design on a wall
3745,93,3,tear fabric
3746,93,3,scrap gum off of a surface
3747,93,3,save as a keepsake
3711,94,3,melt to repurpose metal
3712,94,3,position between your fingers to use as a weapon
3713,94,3,paint and use in craft projects
3714,94,3,stack to create sculptures
3715,94,3,tap to make unique sounds for music
3716,94,3,dig through hard dirt
3740,94,3,use as a scraper
3741,94,3,rip through clothing
3742,94,3,scratch words into bathroom stall doors
3743,94,3,melt and turn into hooks for decorative keyring holder
3734,95,3,Bottle Opener
3735,95,3,Scraper
3736,95,3,Screwdriver
3737,95,3,Letter Opener
3738,95,3,SIM Card Tray Ejector
3739,95,3,Phone Stand
3780,95,3,Keys with a flat and sturdy edge can be used to open bottles in the absence of a dedicated bottle opener.
3781,95,3,"The edge of a key can be used as a makeshift scraper for removing stickers, labels, or other adhesive materials."
3782,95,3,"In a pinch, a key with a flat head can serve as a makeshift screwdriver for small screws."
3783,95,3,A key can be used to open sealed envelopes without damaging the contents.
3784,95,3,"Many smartphones come with a small hole to eject the SIM card tray. A key with a small, pointed end can serve this purpose."
3785,95,3,Place a key under your phone at an angle to create a makeshift stand for hands-free viewing.
3762,97,3,bend them and make key hanging hooks out of them
3763,97,3,screwdriver
3764,97,3,make a plumb bob (the tool)
3765,97,3,bottle opener
3766,97,3,make a windchime
3767,97,3,replace drawer handles with keys
3798,97,3,melt the metal down and make a new piece
3799,97,3,encase them into resin to make a cup coaster
3800,97,3,use one to make unique patterns with paint on canvas
3801,97,3,turn old keys into a functioning analog clock
3802,97,3,bend one and make a wedding ring with it
3803,97,3,use it to clean small crevices in something
3748,98,3,Necklace pendant
3749,98,3,To make impressions in drying cement/concrete art
3750,98,3,Anchor a balloon display
3751,98,3,Distress fabric or wood furniture
3752,98,3,Wind chime display
3753,98,3,Repurpose as a drawer pull/knob
3786,98,3,Picture frame
3787,98,3,DIY electricity generator
3788,98,3,Earrings
3789,98,3,Beer opener
3790,98,3,Boot cleaner
3791,98,3,Curtain weights
3726,99,3,as a charm for a bracelet
3727,99,3,as a knive
3728,99,3,as a boxcutter
3729,99,3,as a paperweight
3758,99,3,to use as a token of a memory
3759,99,3,to use as a bottle opener
3760,99,3,to use as an ice scraper
3761,99,3,to use as a weapon
3962,100,3,Time to a string and throw it to see how far it goes (a game)
3963,100,3,Hammer small holes into the wall
3964,100,3,Paint them and hang them up
3965,100,3,Break glass to escape a car
3966,100,3,Turn them into a windchime
3967,100,3,Cut open plastic bags
4046,100,3,Ornament in a christmas tree
4047,100,3,Frame the key to your first house
4048,100,3,Dig a trench in sand around a sand castle
4049,100,3,Throw at an attacking animal
4260,101,3,shoe decoration
4261,101,3,element in a noisemaker
4262,101,3,handle for a lamp
4263,101,3,entertainment in the microwave
4264,101,3,item to pick your nose with
4265,101,3,box opener
4417,101,3,screwdriver
4418,101,3,seam ripper
4419,101,3,balloon popper
4420,101,3,paperweight
4421,101,3,guitar tuner
4422,101,3,arts and crafts implement
3933,102,3,Paperweight
3934,102,3,Trace a key onto paper and decorate it; use in a dollhouse
3935,102,3,Make a key collection
3936,102,3,Use them as bookmarks
3937,102,3,Hide them and have friends find them
4050,102,3,Throw keys into pools and dive for them; they make awesome diving toys
4051,102,3,Tie a long string to it and play as a cat tease; hang it always JUST out of the cat's reach
4052,102,3,Use old keys as handles for matchbox drawers
4053,102,3,Tie an old keys on a cat or dog's collar; it makes a jingly sound when your pet approaches.
4574,103,3,a toothpick of sorts
4575,103,3,electricity device to harness energy in a desperate time
4576,103,3,mark with different numbers in a game to play with your kids
4577,103,3,sand down to have no teeth and make into your lock picking set
4578,103,3,threaten somebody saying you have their door key and you will destroy there property if they dont comply
4579,103,3,mark a special spot outside where you buried something
4652,103,3,pry tool
4653,103,3,melt down to make a fun toe ring and then engrave it with your baes initials
4654,103,3,throw at somebody whos being a complete dillweed and needs a swift key to the elbow
4655,103,3,kick around for a game of kick the key into the keyhole
4656,103,3,use in a game of twister
4349,104,3,As a necklace pendant
4350,104,3,Use as a plant marker
4351,104,3,Tie multiple together and make a windchime
4352,104,3,Add to a string or chain to make a baby toy (or a cat toy!)
4353,104,3,Use them as weights for curtains or papers
4354,104,3,Clean the bottom of your shoes with them
4411,104,3,Bend it and turn it into a hook
4412,104,3,Use it to open boxes and packages
4413,104,3,Use it as a straight edge when drawing
4414,104,3,Use it to distress furniture
4415,104,3,Bury keys (maybe with prizes) and use a metal detector to have a treasure hunt
4416,104,3,Use it to write in the sand
4509,105,3,as a toy
4510,105,3,as a tool for writing
4511,105,3,as a weapon
4512,105,3,to play board games
4513,105,3,as decoration
4514,105,3,as a pendant of a necklace
4618,105,3,as a paper wedge
4619,105,3,as a bottle opener
4620,105,3,as a writing tool
4621,105,3,as a decoration tool
4533,106,3,to dig with
4534,106,3,to tie onto a windchime
4535,106,3,tied onto an art project
4536,106,3,to scrape paint off with
4537,106,3,to open a bottle with
4538,106,3,as a can opener
4679,106,3,as a weapon
4680,106,3,as scissors
4681,106,3,as a level
4682,106,3,as a building material
4642,107,3,pendant
4643,107,3,to scrape stuff out of crevices on shoe soles
4644,107,3,unique addition to art with found objects
4645,107,3,cover in little rhinestones and turn into a mobile with other keys
4646,107,3,scrape stuff out of fingernails
4647,107,3,glue to a door with other keys as a unique statement
4758,107,3,turn into a diy musical instrument with other metal objects
4759,107,3,put on outside of cake for a new business or new home congratulations
4760,107,3,make one earring for a statement piece
4761,107,3,ad to a zipper hole
4328,109,3,To scratch and itch
4329,109,3,As a weapon
4330,109,3,as a pattern to draw
4331,109,3,To weigh down balloons
4332,109,3,bottle opener
4333,109,3,as a charm for a necklace
4407,109,3,Create artwork by painting the keys and making shapes on a canvass
4408,109,3,melt them and create anything with the metal
4409,109,3,glue onto the ground to trick people into trying to pick it up
4410,109,3,"play a game where you hide the key under an object and whomever guesses which object the key is under, wins."
4246,110,3,Used as a weapon
4247,110,3,Used to etch things in glass/plastic/other materials
4248,110,3,Used as a weight in fishing
4249,110,3,Trace the shape for art projects
4250,110,3,Used as a toy for children to shake
4251,110,3,Used like a musical instrument
4345,110,3,Scratch lottery tickets
4346,110,3,Skip it like a stone
4347,110,3,Use to test metal detector
4348,110,3,Toy for the pool
4322,111,3,screwdriver
4323,111,3,knife
4324,111,3,melt them down to make something new
4325,111,3,chimes
4326,111,3,jewelry
4327,111,3,decorations
4389,111,3,curtains
4390,111,3,bracelet
4391,111,3,nail into a wall to hang other keys
4392,111,3,self defense
4393,111,3,projectile
4394,111,3,poke into the ground to make a landmark
4457,112,3,Make them into jewelry like earrings or a necklace
4458,112,3,Glue to the front of a notebook or journal for decoration
4459,112,3,Put string through them and make a windchime
4460,112,3,Use them as the hands of a clock
4461,112,3,"If you bend them a little, you could put them on the wall as use them as hooks"
4462,112,3,Make a phone charm out of it
4553,112,3,Make into hair decorations such as a barrette
4554,112,3,Add string or laces through them and decorate your shoes
4555,112,3,Use them as swords for dolls
4556,112,3,Carve clay sculptures with them
4467,113,3,door opener
4468,113,3,weapon
4469,113,3,ice remover
4470,113,3,bag popper
4471,113,3,meat wrapper opener
4472,113,3,paint scraper
4547,113,3,wine opener
4548,113,3,amazon box cutter
4549,113,3,glue remover
4550,113,3,tree carver
4551,113,3,art canvas cutter
4552,113,3,drawer propper
4683,114,3,scraper
4684,114,3,measuring tool
4685,114,3,musical instrument
4686,114,3,self defense tool
4687,114,3,bottle opener
4688,114,3,homemade tool
4783,114,3,earrings
4784,114,3,toe nail clear to clean inside your toes
4785,114,3,an anchor for ballons
4786,114,3,door chime
4787,114,3,chop sticks
4485,115,3,fishing weight
4486,115,3,tie on string to hypnotize people
4487,115,3,use serrations to make decorative zucchini wheels
4488,115,3,make a necklace
4489,115,3,nail to board to make a decision spinner
4490,115,3,glue on board to make art
4586,115,3,Open paint cans
4587,115,3,Throw in pool as diving challenge
4588,115,3,tie on stick to make a fish spear
4589,115,3,push in soil identifier tag for potted plants
4590,115,3,use as a guitar slide
4591,115,3,use as weight to throw string over tree branch
4580,116,3,Mail / Box opener
4581,116,3,Bottle opener
4582,116,3,Tag tearer
4583,116,3,stabbing object
4584,116,3,Lotto scratcher
4585,116,3,door opener?
4673,116,3,Cutter
4674,116,3,Knife
4675,116,3,Place holder
4676,116,3,Weight
4677,116,3,Musical instrument
4678,116,3,Jewelry
4473,117,3,ballon weight
4474,117,3,key rack
4475,117,3,zipper pull
4476,117,3,drawer pull
4477,117,3,bottle opener
4478,117,3,wind chime
4557,117,3,box opener
4558,117,3,plumb bob
4559,117,3,weight down curtains
4560,117,3,distress funiture
4561,117,3,magnet
4562,117,3,picture frame
4543,118,3,Open boxes
4544,118,3,Cut off a piece of tape
4545,118,3,scratch the itch on your back
4546,118,3,wood carvings
4622,118,3,Christmas ornament
4623,118,3,Bottle opener
4624,118,3,carve your initials into personal items
4625,118,3,car scratcher
4663,119,3,deffensive stabbing weapon
4664,119,3,lotto scratcher
4665,119,3,wind chime
4666,119,3,emergency survival spear tip
4667,119,3,letter opener
4668,119,3,noise maker
4779,119,3,box opener
4780,119,3,guitar pick
4781,119,3,string storage
4782,119,3,cat toy
4657,120,3,Weapon
4658,120,3,Back scratcher
4659,120,3,Itcher
4660,120,3,Massager
4661,120,3,Hair itcher
4662,120,3,To do scratchoff tickets.
4752,120,3,sword
4753,120,3,toothbrush
4754,120,3,haircutter
4755,120,3,Yoyo
4756,120,3,Washer
4757,120,3,Acupuncture tool
4940,121,3,as a back scratcher
4941,121,3,melt the ring from your first house and use the metal to make a ring as a keepsake that you'll actually use.
4942,121,3,to pry open your car door
4943,121,3,heat it up and use it as a brand on your enemies
4944,121,3,to dig dirt out of your shoe
4945,121,3,as part of an I SPY flatlay
5009,121,3,carve initials into a tree or rock at a state or national park
5010,121,3,as a fingernail pick
5011,121,3,to slice a lemon for lemonade
5012,121,3,to cut roses off of a bush
5013,121,3,to unclog a toilet
4826,123,3,necklace
4827,123,3,windchime
4828,123,3,balloon weight
4829,123,3,hook
4830,123,3,zipper end
4831,123,3,bottle opener
4902,123,3,screwdriver
4903,123,3,sticker remover
4904,123,3,weight for table cloth
4905,123,3,art
4723,124,3,decoration
4724,124,3,use it to cut tape open
4725,124,3,use it for a scratch off
4726,124,3,use it to break a window
4727,124,3,juggle multiple
4805,124,3,clean crevices
4806,124,3,cut fabric
4807,124,3,make a craft
4808,124,3,use it as a fake
4860,126,3,earrings
4861,126,3,necklace
4862,126,3,wood carver
4863,126,3,windchime
4864,126,3,to scrap paint on a car
4865,126,3,use as a stamp with paint
4924,126,3,table leveler
4925,126,3,letter opener
4926,126,3,bookmark
4927,126,3,beer bottle opener
4928,126,3,as a kid's toy saw
4929,126,3,use as a flat-head screwdriver
5104,127,3,cart rental at Aldi instead of quarter
5105,127,3,scratch off lottery tickets
5106,127,3,stencil for art
5107,127,3,necklace
5108,127,3,art installation/sculpture
5109,127,3,use in replace of a knife or scissors
5152,127,3,use as a paintbrush or stamp
5153,127,3,use as a table leveler
5154,127,3,Use as a brace for something that is flimsy
5155,127,3,use as checkers or chess replacement pieces
5156,127,3,create a mini saw for a toy figurine
5157,127,3,attach to a kite and fly it during a thunderstorm
5274,128,3,identifier
5275,128,3,play thing for pets
5276,128,3,make noise on the groud by hitting it
5277,128,3,creat decoration on soft surfases
5278,128,3,to draw people attention by hitting it on a glass or bottle
5301,128,3,children play thing
5302,128,3,to show difference in items
5303,128,3,put together to make noise to scare birds away
5304,128,3,drill a hole
5247,129,3,Scratch off lotto tickets
5248,129,3,Open letters
5249,129,3,Use to stamp down the edges of pastry crust
5250,129,3,Dig small holes for planting seedlings
5251,129,3,A tool for carving things with clay
5252,129,3,As bird prevention spikes
5264,129,3,Melt down and pour into a mold
5265,129,3,Layer many of them as fringe on a jacket
5266,129,3,Nail into a wall and use as a coat hanger
5267,129,3,Hold between your fingers for a self defense weapon
5370,130,3,"Make jewelry, wear it as a necklace or earrings"
5371,130,3,Etch markings into something
5372,130,3,Put it in a scrapbook with other mementos
5373,130,3,Open mail/envelopes with it
5374,130,3,Puncture things with it
5375,130,3,Put it on a string and swing it to deter aggressors
5376,130,3,Make markings on wood posts
5377,130,3,Melt it down and form it into coins
5378,130,3,Fidget toy
5379,130,3,Break glass/windows
5424,131,3,Use it as a necklace
5425,131,3,Use it a decoration for your home
5426,131,3,Use it as a cat toy
5427,131,3,Use it as a weapon to destroy pests
5436,131,3,Use it as a back scratcher
5437,131,3,Use it to make a bracelet
5438,131,3,Use it to get dirty stuff out of your nails
5439,131,3,Use it as a alternative fidget spinner
5456,133,3,To etch letters into objects
5457,133,3,as a defensive weapon
5458,133,3,put it on necklace as a fashion statement
5459,133,3,tie it to a string to spin as a fidget toy
5460,133,3,bury it under ground so someone digs it up later and spends their whole life pondering what it unlocks
5461,133,3,use it to open taped packages
5462,133,3,put it on your pets collar so it jingles with their name tag so they can't sneak up on you
5463,133,3,use it to conduct electricity from a power source
5464,133,3,oxidize it and display it as a trendy art piece at home
5515,134,3,representation of love (key to my heart)
5516,134,3,testing designs to bypass pinion cylinder mechanisms
5517,134,3,proving ownership of contents within a locker
5518,134,3,decoy device to hide small items
5519,134,3,as a decoy to give off the impression you are important
5520,134,3,to reverse engineer a lock
5521,134,3,controlled weight device to tie to helium balloons for transporting materials into North Korea
5522,134,3,to transport precious metals without appearing as such
5523,134,3,impressing onto dough for making grooved edges
5524,134,3,collect to show the evolution of lock design by way of inferring through key design
5525,134,3,leaving as a clue to hint at the location of a next clue
5604,135,3,To open a letter.
5605,135,3,To make into a necklace or jewelry.
5606,135,3,To aid in opening a bottle of wine.
5607,135,3,To trace for an art project.
5608,135,3,To measure something in equal increments.
